;city_code;product;product_type;destinated_area;year
308;f39d21744916469c;Others;permanent;258.6977443609025;2018-01-01
309;f39d21744916469c;Others;temporary;6.796992481202878;2018-01-01
310;f39d21744916469c;Rice;temporary;563.1842983494905;2018-01-01
311;f3c2cc112eb0e6fe;Beans;temporary;184.66666666666657;2018-01-01
312;f3c2cc112eb0e6fe;Cassava;temporary;733.6666666666666;2018-01-01
313;f3c2cc112eb0e6fe;Corn;temporary;81.16666666666661;2018-01-01
314;f3c2cc112eb0e6fe;Livestock;pasture;9951.700941137708;2018-01-01
315;f3c2cc112eb0e6fe;Others;permanent;108.87819548872139;2018-01-01
316;f3c2cc112eb0e6fe;Others;temporary;0.0;2018-01-01
317;f3c2cc112eb0e6fe;Rice;temporary;4.448120300752031;2018-01-01
318;f4612b8b5a8223b5;Beans;temporary;68.5915966386554;2018-01-01
319;f4612b8b5a8223b5;Cassava;temporary;132.942857142857;2018-01-01
320;f4612b8b5a8223b5;Corn;temporary;240.8095238095234;2018-01-01
321;f4612b8b5a8223b5;Livestock;pasture;75683.75110653018;2018-01-01
322;f4612b8b5a8223b5;Others;permanent;303.65413533834646;2018-01-01
323;f4612b8b5a8223b5;Others;temporary;1.7353383458646192;2018-01-01
324;f4612b8b5a8223b5;Rice;temporary;1245.844247015425;2018-01-01
325;f67358b81451a8d1;Beans;temporary;48.306334487766705;2018-01-01
326;f67358b81451a8d1;Cassava;temporary;70.02380952380949;2018-01-01
327;f67358b81451a8d1;Corn;temporary;24.872111207645474;2018-01-01
328;f67358b81451a8d1;Livestock;pasture;17186.642254958835;2018-01-01
329;f67358b81451a8d1;Others;permanent;11.971428571428568;2018-01-01
330;f67358b81451a8d1;Others;temporary;5.9278195488721686;2018-01-01
331;11645a57d3a1d507;Beans;temporary;741.5238095238092;2018-01-01
332;11645a57d3a1d507;Cassava;temporary;5656.952380952382;2018-01-01
333;11645a57d3a1d507;Cocoa;permanent;92.76190476190476;2018-01-01
334;11645a57d3a1d507;Corn;temporary;530.4761904761903;2018-01-01
335;11645a57d3a1d507;Livestock;pasture;63024.194522447324;2018-01-01
336;11645a57d3a1d507;Others;permanent;1141.0075187969944;2018-01-01
337;11645a57d3a1d507;Others;temporary;89.18796992481455;2018-01-01
338;11645a57d3a1d507;Palm oil;permanent;1278.4962406015045;2018-01-01
339;f8e70145d73bd728;Beans;temporary;70.96510828463386;2018-01-01
340;f8e70145d73bd728;Cassava;temporary;1822.0476190476193;2018-01-01
341;f8e70145d73bd728;Cocoa;permanent;47.367824090181614;2018-01-01
342;f8e70145d73bd728;Corn;temporary;319.44187914073484;2018-01-01
343;f8e70145d73bd728;Livestock;pasture;21370.25889455941;2018-01-01
344;f8e70145d73bd728;Others;permanent;489.12631578947355;2018-01-01
345;f8e70145d73bd728;Others;temporary;18.251127819548863;2018-01-01
346;f8e70145d73bd728;Palm oil;permanent;16.0;2018-01-01
347;f8e70145d73bd728;Rice;temporary;3.749822669882281;2018-01-01
348;fa005e1ffef6032a;Beans;temporary;54.619875101819176;2018-01-01
349;fa005e1ffef6032a;Cassava;temporary;267.39523809523814;2018-01-01
350;fa005e1ffef6032a;Corn;temporary;48.36666666666666;2018-01-01
351;fa005e1ffef6032a;Livestock;pasture;7143.3846881319405;2018-01-01
352;fa005e1ffef6032a;Others;permanent;372.9353383458649;2018-01-01
353;fa005e1ffef6032a;Others;temporary;9.610526315789503;2018-01-01
354;fae378a53734da72;Beans;temporary;458.9142857142857;2018-01-01
355;fae378a53734da72;Cassava;temporary;416.0142857142854;2018-01-01
356;fae378a53734da72;Cocoa;permanent;605.2380952380953;2018-01-01
357;fae378a53734da72;Corn;temporary;545.538095238095;2018-01-01
358;fae378a53734da72;Livestock;pasture;132068.2289016049;2018-01-01
359;fae378a53734da72;Others;permanent;739.4255639097751;2018-01-01
360;fae378a53734da72;Others;temporary;45.622556390977394;2018-01-01
361;fae378a53734da72;Rice;temporary;690.0736842105287;2018-01-01
362;fda49275fbf5caf6;Beans;temporary;245.65238095238092;2018-01-01
363;fda49275fbf5caf6;Cassava;temporary;1656.7142857142853;2018-01-01
364;fda49275fbf5caf6;Cocoa;permanent;20.23809523809524;2018-01-01
365;fda49275fbf5caf6;Corn;temporary;2002.166666666667;2018-01-01
366;fda49275fbf5caf6;Livestock;pasture;118209.04097256009;2018-01-01
367;fda49275fbf5caf6;Others;permanent;383.05714285714305;2018-01-01
368;fda49275fbf5caf6;Others;temporary;5.296240601503754;2018-01-01
369;fda49275fbf5caf6;Rice;temporary;2023.7204731188986;2018-01-01
370;11b6622567f98f3b;Beans;temporary;342.90476190476187;2018-01-01
371;11b6622567f98f3b;Cassava;temporary;1425.952380952381;2018-01-01
372;11b6622567f98f3b;Corn;temporary;360.57142857142856;2018-01-01
373;11b6622567f98f3b;Livestock;pasture;29810.40138575018;2018-01-01
374;11b6622567f98f3b;Others;permanent;366.44962406015156;2018-01-01
375;11b6622567f98f3b;Others;temporary;4.999999999999892;2018-01-01
376;11b6622567f98f3b;Palm oil;permanent;256.2627737226278;2018-01-01
377;11b6622567f98f3b;Rice;temporary;6.46297347141406;2018-01-01
378;13804a196311e1ba;Beans;temporary;124.16666666666667;2018-01-01
379;13804a196311e1ba;Cassava;temporary;1188.4285714285716;2018-01-01
