;city_code;product;product_type;destinated_area;year
68;ad622472210b0b57;Rice;temporary;166.56553147574812;2016-01-01
69;ae345f007f327b22;Beans;temporary;845.9886480908135;2016-01-01
70;ae345f007f327b22;Cassava;temporary;3879.5872033023716;2016-01-01
71;ae345f007f327b22;Cocoa;permanent;2545.3199174406564;2016-01-01
72;ae345f007f327b22;Corn;temporary;2494.871001031997;2016-01-01
73;ae345f007f327b22;Livestock;pasture;439009.9763500721;2016-01-01
74;ae345f007f327b22;Others;permanent;1066.5190918472695;2016-01-01
75;ae345f007f327b22;Others;temporary;188.72858617131084;2016-01-01
76;ae345f007f327b22;Rice;temporary;2798.6790505676254;2016-01-01
77;b0e4b4b27117562a;Beans;temporary;72.78844169246577;2016-01-01
78;b0e4b4b27117562a;Cassava;temporary;1070.0722394220847;2016-01-01
79;b0e4b4b27117562a;Cocoa;permanent;2458.9793601651163;2016-01-01
80;b0e4b4b27117562a;Corn;temporary;336.8503611971;2016-01-01
81;b0e4b4b27117562a;Livestock;pasture;165577.1341334529;2016-01-01
82;b0e4b4b27117562a;Others;permanent;992.7698658410726;2016-01-01
83;b0e4b4b27117562a;Others;temporary;60.38183694530312;2016-01-01
84;b0e4b4b27117562a;Rice;temporary;419.8152734778105;2016-01-01
85;b4829f1e221d9778;Beans;temporary;1.421015842110826;2016-01-01
86;b4829f1e221d9778;Cassava;temporary;217.79153766770833;2016-01-01
87;b4829f1e221d9778;Corn;temporary;20.36119711042329;2016-01-01
88;b4829f1e221d9778;Livestock;pasture;26013.530707140744;2016-01-01
89;b4829f1e221d9778;Others;permanent;4.216718266254077;2016-01-01
90;b4829f1e221d9778;Others;temporary;0.0;2016-01-01
91;b4829f1e221d9778;Rice;temporary;0.0;2016-01-01
92;1096f26c5a236d0b;Beans;temporary;36.622213969209724;2016-01-01
93;1096f26c5a236d0b;Cassava;temporary;66.1259029927769;2016-01-01
94;1096f26c5a236d0b;Corn;temporary;618.3591331269345;2016-01-01
95;1096f26c5a236d0b;Livestock;pasture;94579.78207228096;2016-01-01
96;1096f26c5a236d0b;Others;permanent;761.5634674922587;2016-01-01
97;1096f26c5a236d0b;Others;temporary;2.3209494324045323;2016-01-01
98;1096f26c5a236d0b;Rice;temporary;174.1112284472515;2016-01-01
99;b4bb04d2a6472ea0;Beans;temporary;47.47415018899402;2016-01-01
100;b4bb04d2a6472ea0;Cassava;temporary;50.07739938080505;2016-01-01
101;b4bb04d2a6472ea0;Corn;temporary;0.0;2016-01-01
102;b4bb04d2a6472ea0;Livestock;pasture;21160.969581089932;2016-01-01
103;b4bb04d2a6472ea0;Others;permanent;36.149638802889115;2016-01-01
104;b4bb04d2a6472ea0;Others;temporary;9.592363261093908;2016-01-01
105;b4bb04d2a6472ea0;Rice;temporary;0.0;2016-01-01
106;b73e63cd3a2904c9;Beans;temporary;101.32507739938072;2016-01-01
107;b73e63cd3a2904c9;Cassava;temporary;11190.918472652209;2016-01-01
108;b73e63cd3a2904c9;Corn;temporary;685.82249742002;2016-01-01
109;b73e63cd3a2904c9;Livestock;pasture;114811.90730395188;2016-01-01
110;b73e63cd3a2904c9;Others;permanent;239.6656346749225;2016-01-01
111;b73e63cd3a2904c9;Others;temporary;213.92156862745105;2016-01-01
112;b73e63cd3a2904c9;Rice;temporary;229.8710010319922;2016-01-01
113;ba23b66825fc1c91;Beans;temporary;80.51599587203282;2016-01-01
114;ba23b66825fc1c91;Cassava;temporary;1746.5332953125862;2016-01-01
115;ba23b66825fc1c91;Corn;temporary;573.1475748193993;2016-01-01
116;ba23b66825fc1c91;Livestock;pasture;85199.64930528222;2016-01-01
117;ba23b66825fc1c91;Others;permanent;670.9473684210502;2016-01-01
118;ba23b66825fc1c91;Others;temporary;110.86687306501555;2016-01-01
119;ba23b66825fc1c91;Rice;temporary;262.4767801857588;2016-01-01
120;ba4547c678a9a2e6;Beans;temporary;41.754385964912274;2016-01-01
121;ba4547c678a9a2e6;Cassava;temporary;1906.738906088759;2016-01-01
122;ba4547c678a9a2e6;Cocoa;permanent;42.84302975576192;2016-01-01
123;ba4547c678a9a2e6;Corn;temporary;299.2321981424154;2016-01-01
124;ba4547c678a9a2e6;Livestock;pasture;31246.147567783402;2016-01-01
125;ba4547c678a9a2e6;Others;permanent;1038.1444788441665;2016-01-01
126;ba4547c678a9a2e6;Others;temporary;326.5944272445821;2016-01-01
127;ba4547c678a9a2e6;Palm oil;permanent;210.28895768833866;2016-01-01
128;bce36d2f8aa39d8b;Beans;temporary;577.9824561403499;2016-01-01
129;bce36d2f8aa39d8b;Cassava;temporary;1462.3694530443722;2016-01-01
130;bce36d2f8aa39d8b;Cocoa;permanent;664.6305469556231;2016-01-01
131;bce36d2f8aa39d8b;Corn;temporary;2719.5459236326146;2016-01-01
132;bce36d2f8aa39d8b;Livestock;pasture;125738.76161792569;2016-01-01
133;bce36d2f8aa39d8b;Others;permanent;1762.0887512899858;2016-01-01
134;bce36d2f8aa39d8b;Others;temporary;286.6305469556247;2016-01-01
135;bce36d2f8aa39d8b;Rice;temporary;864.1847265221932;2016-01-01
136;be4424aa54f8d2ae;Beans;temporary;166.38493292053693;2016-01-01
137;be4424aa54f8d2ae;Cassava;temporary;1327.9463364293047;2016-01-01
138;be4424aa54f8d2ae;Corn;temporary;4596.558307533542;2016-01-01
139;be4424aa54f8d2ae;Livestock;pasture;172384.77605762743;2016-01-01
140;be4424aa54f8d2ae;Others;permanent;911.9442724458205;2016-01-01
141;be4424aa54f8d2ae;Others;temporary;6.1537667698658325;2016-01-01
142;be4424aa54f8d2ae;Palm oil;permanent;11805.934984520127;2016-01-01
143;be4424aa54f8d2ae;Rice;temporary;516.8575851393198;2016-01-01
144;be8a37473dc63db0;Beans;temporary;905.5314757481892;2016-01-01
145;be8a37473dc63db0;Cassava;temporary;1009.7781217750254;2016-01-01
146;be8a37473dc63db0;Cocoa;permanent;8898.752321981425;2016-01-01
147;be8a37473dc63db0;Corn;temporary;803.0185758513933;2016-01-01
148;be8a37473dc63db0;Livestock;pasture;235516.86182061187;2016-01-01
149;be8a37473dc63db0;Others;permanent;828.2094943240663;2016-01-01
150;be8a37473dc63db0;Others;temporary;146.36532507739932;2016-01-01
151;be8a37473dc63db0;Rice;temporary;452.963880288959;2016-01-01
152;be8a37473dc63db0;Soy;temporary;470.3521467313558;2016-01-01
153;c0019c9a4b4819f2;Beans;temporary;30.530913252693985;2016-01-01
154;c0019c9a4b4819f2;Cassava;temporary;102.0317842059199;2016-01-01
155;c0019c9a4b4819f2;Corn;temporary;23.620510426392926;2016-01-01
156;c0019c9a4b4819f2;Livestock;pasture;16290.103363909286;2016-01-01
157;c0019c9a4b4819f2;Others;permanent;148.09700722394234;2016-01-01
158;c0019c9a4b4819f2;Others;temporary;0.0;2016-01-01
159;c118b149223ba711;Beans;temporary;16.277459475446136;2016-01-01
160;c118b149223ba711;Cassava;temporary;283.1331269349844;2016-01-01
161;c118b149223ba711;Corn;temporary;11.40836119531721;2016-01-01
162;c118b149223ba711;Livestock;pasture;3388.8334477296053;2016-01-01
163;c118b149223ba711;Others;permanent;5.733746130030962;2016-01-01
164;c118b149223ba711;Others;temporary;0.0;2016-01-01
165;c118b149223ba711;Rice;temporary;30.317211494857773;2016-01-01
166;c129d0cd5f1afd51;Cassava;temporary;752.1155830753337;2016-01-01
167;c129d0cd5f1afd51;Cocoa;permanent;1023.8276573787424;2016-01-01
168;c129d0cd5f1afd51;Corn;temporary;8.782249742002271;2016-01-01
169;c129d0cd5f1afd51;Livestock;pasture;8103.19807899081;2016-01-01
170;c129d0cd5f1afd51;Others;permanent;383.6924664602701;2016-01-01
171;c129d0cd5f1afd51;Others;temporary;0.0;2016-01-01
172;c129d0cd5f1afd51;Rice;temporary;0.0;2016-01-01
173;10973d6049af898b;Beans;temporary;540.2167182662527;2016-01-01
174;10973d6049af898b;Cassava;temporary;5511.867905056753;2016-01-01
175;10973d6049af898b;Corn;temporary;5511.857585139325;2016-01-01
176;10973d6049af898b;Livestock;pasture;55755.55550346525;2016-01-01
177;10973d6049af898b;Others;permanent;198.87203302373587;2016-01-01
178;10973d6049af898b;Others;temporary;180.96181630546948;2016-01-01
179;10973d6049af898b;Rice;temporary;923.7667698658142;2016-01-01
180;10973d6049af898b;Soy;temporary;12493.785094016366;2016-01-01
181;c45d8ddba643c0d7;Beans;temporary;176.8571811272923;2016-01-01
182;c45d8ddba643c0d7;Cassava;temporary;400.8049535603716;2016-01-01
183;c45d8ddba643c0d7;Corn;temporary;32.31878040578981;2016-01-01
184;c45d8ddba643c0d7;Livestock;pasture;13365.287576002045;2016-01-01
185;c45d8ddba643c0d7;Others;permanent;345.1042311661509;2016-01-01
186;c45d8ddba643c0d7;Others;temporary;0.0;2016-01-01
187;c45d8ddba643c0d7;Palm oil;permanent;242.94117647058823;2016-01-01
188;c45d8ddba643c0d7;Rice;temporary;53.9398719935689;2016-01-01
189;cb23149538de1c42;Beans;temporary;1.9325409345815387;2016-01-01
190;cb23149538de1c42;Cassava;temporary;124.97420020639834;2016-01-01
191;cb23149538de1c42;Corn;temporary;2339.638802889578;2016-01-01
192;cb23149538de1c42;Livestock;pasture;141782.05501639916;2016-01-01
193;cb23149538de1c42;Others;permanent;703.7038183694528;2016-01-01
194;cb23149538de1c42;Others;temporary;45.10526315789464;2016-01-01
195;cb23149538de1c42;Rice;temporary;0.0;2016-01-01
196;cdc89121a4b9478b;Beans;temporary;697.1001031991758;2016-01-01
197;cdc89121a4b9478b;Cassava;temporary;737.7502579979345;2016-01-01
198;cdc89121a4b9478b;Corn;temporary;4359.7523219814375;2016-01-01
199;cdc89121a4b9478b;Livestock;pasture;604799.9157401784;2016-01-01
200;cdc89121a4b9478b;Others;permanent;199.08152734778128;2016-01-01
201;cdc89121a4b9478b;Others;temporary;393.72549019607845;2016-01-01
202;cdc89121a4b9478b;Rice;temporary;3231.3725490195975;2016-01-01
203;cdc89121a4b9478b;Soy;temporary;6556.121569767785;2016-01-01
204;cead2cbd1f8f0b86;Beans;temporary;2730.5056759545923;2016-01-01
205;cead2cbd1f8f0b86;Cassava;temporary;2212.2626147411875;2016-01-01
206;cead2cbd1f8f0b86;Corn;temporary;384.46336429308496;2016-01-01
207;cead2cbd1f8f0b86;Livestock;pasture;38615.24689226774;2016-01-01
208;cead2cbd1f8f0b86;Others;permanent;23.170278637762067;2016-01-01
209;cead2cbd1f8f0b86;Others;temporary;58.07843137254903;2016-01-01
210;cead2cbd1f8f0b86;Rice;temporary;119.1379799877632;2016-01-01
211;cf96db4cc35ea025;Livestock;pasture;4690.550233258769;2016-01-01
212;cf96db4cc35ea025;Others;permanent;9.25386996904109;2016-01-01
213;cf96db4cc35ea025;Others;temporary;0.8823529411764568;2016-01-01
214;d0f5f5b9fcecb0d8;Beans;temporary;0.0;2016-01-01
215;d0f5f5b9fcecb0d8;Cassava;temporary;792.3065015479874;2016-01-01
216;d0f5f5b9fcecb0d8;Corn;temporary;31.800825593395274;2016-01-01
217;d0f5f5b9fcecb0d8;Livestock;pasture;6461.676595505658;2016-01-01
218;d0f5f5b9fcecb0d8;Others;permanent;0.0;2016-01-01
219;d0f5f5b9fcecb0d8;Others;temporary;10.685242518059763;2016-01-01
220;d0f5f5b9fcecb0d8;Rice;temporary;20.16305469556255;2016-01-01
221;d42d0e216f57b2ae;Cassava;temporary;4993.112487100099;2016-01-01
222;d42d0e216f57b2ae;Corn;temporary;93.22807017543796;2016-01-01
223;d42d0e216f57b2ae;Livestock;pasture;114315.81989801017;2016-01-01
224;d42d0e216f57b2ae;Others;permanent;11.530443756449955;2016-01-01
225;d42d0e216f57b2ae;Others;temporary;29.437564499484058;2016-01-01
226;d42d0e216f57b2ae;Rice;temporary;83.27393315754028;2016-01-01
227;d6f1f98b1745e004;Beans;temporary;1783.957688338502;2016-01-01
228;d6f1f98b1745e004;Cassava;temporary;2957.5335397316912;2016-01-01
229;d6f1f98b1745e004;Cocoa;permanent;116.26831785345695;2016-01-01
230;d6f1f98b1745e004;Corn;temporary;2399.0299277605764;2016-01-01
231;d6f1f98b1745e004;Livestock;pasture;343622.4289585091;2016-01-01
232;d6f1f98b1745e004;Others;permanent;2016.5407636738912;2016-01-01
233;d6f1f98b1745e004;Others;temporary;606.9834881320951;2016-01-01
234;d6f1f98b1745e004;Rice;temporary;3524.7678018576016;2016-01-01
235;d6ffd6d7dfe22d57;Beans;temporary;421.3725490196073;2016-01-01
236;d6ffd6d7dfe22d57;Cassava;temporary;2789.267285861711;2016-01-01
237;d6ffd6d7dfe22d57;Corn;temporary;319.1124871001041;2016-01-01
238;d6ffd6d7dfe22d57;Livestock;pasture;94063.02637852443;2016-01-01
239;d6ffd6d7dfe22d57;Others;permanent;797.058823529412;2016-01-01
240;d6ffd6d7dfe22d57;Others;temporary;359.4014447884411;2016-01-01
241;d6ffd6d7dfe22d57;Rice;temporary;192.78121775025824;2016-01-01
242;de1994d393ef525a;Beans;temporary;64.07556919812617;2016-01-01
243;de1994d393ef525a;Cassava;temporary;222.76573787409734;2016-01-01
244;de1994d393ef525a;Cocoa;permanent;141.0655841741531;2016-01-01
245;de1994d393ef525a;Corn;temporary;0.0;2016-01-01
246;de1994d393ef525a;Livestock;pasture;261210.25419329474;2016-01-01
247;de1994d393ef525a;Others;permanent;70.2043343653238;2016-01-01
248;de1994d393ef525a;Others;temporary;3.3477812177502493;2016-01-01
249;de1994d393ef525a;Rice;temporary;0.0;2016-01-01
250;114487007645c940;Beans;temporary;13.902992776057062;2016-01-01
251;114487007645c940;Cassava;temporary;553.642930856553;2016-01-01
252;114487007645c940;Corn;temporary;16.217750257998517;2016-01-01
253;114487007645c940;Livestock;pasture;5899.80858653336;2016-01-01
254;114487007645c940;Others;permanent;120.45201238390081;2016-01-01
255;114487007645c940;Others;temporary;45.16718266253867;2016-01-01
256;114487007645c940;Rice;temporary;36.72909476607644;2016-01-01
257;df19203419d2ea64;Beans;temporary;84.58204334365328;2016-01-01
258;df19203419d2ea64;Cassava;temporary;1036.305469556244;2016-01-01
259;df19203419d2ea64;Cocoa;permanent;488.5706914344694;2016-01-01
260;df19203419d2ea64;Corn;temporary;467.31682146542784;2016-01-01
261;df19203419d2ea64;Livestock;pasture;11345.892567463761;2016-01-01
262;df19203419d2ea64;Others;permanent;597.1259029927762;2016-01-01
263;df19203419d2ea64;Others;temporary;129.87719298245614;2016-01-01
264;df19203419d2ea64;Rice;temporary;30.312693498452035;2016-01-01
265;df2cd1cbe849ebd0;Beans;temporary;475.19091847265236;2016-01-01
266;df2cd1cbe849ebd0;Cassava;temporary;1794.3240454076463;2016-01-01
267;df2cd1cbe849ebd0;Corn;temporary;351.33126934984193;2016-01-01
268;df2cd1cbe849ebd0;Livestock;pasture;49788.51588719845;2016-01-01
269;df2cd1cbe849ebd0;Others;permanent;1672.7977296181655;2016-01-01
270;df2cd1cbe849ebd0;Others;temporary;68.62538699690408;2016-01-01
271;df2cd1cbe849ebd0;Palm oil;permanent;3713.9318885448915;2016-01-01
272;e635f6b0f8a98808;Beans;temporary;72.22977979078564;2016-01-01
273;e635f6b0f8a98808;Cassava;temporary;1160.2992776057788;2016-01-01
274;e635f6b0f8a98808;Cocoa;permanent;2.0;2016-01-01
275;e635f6b0f8a98808;Corn;temporary;90.9494324045407;2016-01-01
276;e635f6b0f8a98808;Livestock;pasture;127897.80375639886;2016-01-01
277;e635f6b0f8a98808;Others;permanent;318.7574819401445;2016-01-01
278;e635f6b0f8a98808;Others;temporary;118.43653250773971;2016-01-01
279;e635f6b0f8a98808;Rice;temporary;628.968008255934;2016-01-01
280;eac302b92f87d9ca;Beans;temporary;875.1001031991751;2016-01-01
281;eac302b92f87d9ca;Cassava;temporary;9145.356037151709;2016-01-01
282;eac302b92f87d9ca;Cocoa;permanent;630.4083861558283;2016-01-01
283;eac302b92f87d9ca;Corn;temporary;4590.257997935987;2016-01-01
284;eac302b92f87d9ca;Livestock;pasture;219125.47850346737;2016-01-01
285;eac302b92f87d9ca;Others;permanent;1291.3044375644993;2016-01-01
286;eac302b92f87d9ca;Others;temporary;0.0;2016-01-01
287;eac302b92f87d9ca;Rice;temporary;638.3952528379818;2016-01-01
288;ec84c1e86735dc9b;Beans;temporary;438.1836945304458;2016-01-01
289;ec84c1e86735dc9b;Cassava;temporary;3181.527347781218;2016-01-01
290;ec84c1e86735dc9b;Corn;temporary;1186.460268317853;2016-01-01
291;ec84c1e86735dc9b;Livestock;pasture;200907.72758784943;2016-01-01
292;ec84c1e86735dc9b;Others;permanent;10629.779153766767;2016-01-01
293;ec84c1e86735dc9b;Others;temporary;388.94220846233407;2016-01-01
294;ec84c1e86735dc9b;Rice;temporary;35.86687306501506;2016-01-01
295;f1fd357c5adaa8dc;Beans;temporary;561.3777089783282;2016-01-01
296;f1fd357c5adaa8dc;Cassava;temporary;1795.9958720330242;2016-01-01
297;f1fd357c5adaa8dc;Cocoa;permanent;655.4103259151193;2016-01-01
298;f1fd357c5adaa8dc;Corn;temporary;1486.584107327142;2016-01-01
299;f1fd357c5adaa8dc;Livestock;pasture;53657.639453972275;2016-01-01
300;f1fd357c5adaa8dc;Others;permanent;2319.3632610939117;2016-01-01
301;f1fd357c5adaa8dc;Others;temporary;0.0;2016-01-01
302;f1fd357c5adaa8dc;Rice;temporary;6162.229102167175;2016-01-01
303;f39d21744916469c;Beans;temporary;100.63206680472058;2016-01-01
304;f39d21744916469c;Cassava;temporary;508.83384932920524;2016-01-01
305;f39d21744916469c;Cocoa;permanent;40.0;2016-01-01
306;f39d21744916469c;Corn;temporary;1729.6491228070108;2016-01-01
307;f39d21744916469c;Livestock;pasture;182133.5022330224;2016-01-01
308;f39d21744916469c;Others;permanent;367.5686274509804;2016-01-01
309;f39d21744916469c;Others;temporary;10.147574819401516;2016-01-01
310;f39d21744916469c;Rice;temporary;654.4219951892401;2016-01-01
311;f3c2cc112eb0e6fe;Beans;temporary;152.13106295149584;2016-01-01
312;f3c2cc112eb0e6fe;Cassava;temporary;822.6109391124874;2016-01-01
313;f3c2cc112eb0e6fe;Corn;temporary;186.25386996904194;2016-01-01
314;f3c2cc112eb0e6fe;Livestock;pasture;10534.07404044826;2016-01-01
315;f3c2cc112eb0e6fe;Others;permanent;110.46233230134146;2016-01-01
316;f3c2cc112eb0e6fe;Others;temporary;0.0;2016-01-01
317;f3c2cc112eb0e6fe;Rice;temporary;23.22291021671802;2016-01-01
318;f4612b8b5a8223b5;Beans;temporary;12.75364535907238;2016-01-01
319;f4612b8b5a8223b5;Cassava;temporary;0.0;2016-01-01
320;f4612b8b5a8223b5;Corn;temporary;0.0;2016-01-01
321;f4612b8b5a8223b5;Livestock;pasture;72982.2880151563;2016-01-01
322;f4612b8b5a8223b5;Others;permanent;210.02270381836934;2016-01-01
323;f4612b8b5a8223b5;Others;temporary;1.5015479876161066;2016-01-01
324;f4612b8b5a8223b5;Rice;temporary;0.0;2016-01-01
325;f67358b81451a8d1;Beans;temporary;35.137693247688716;2016-01-01
326;f67358b81451a8d1;Cassava;temporary;124.71104231166106;2016-01-01
327;f67358b81451a8d1;Corn;temporary;34.475316927264544;2016-01-01
328;f67358b81451a8d1;Livestock;pasture;4527.142234004183;2016-01-01
329;f67358b81451a8d1;Others;permanent;12.13209494324046;2016-01-01
330;f67358b81451a8d1;Others;temporary;5.262125902992781;2016-01-01
331;11645a57d3a1d507;Beans;temporary;945.4282765737883;2016-01-01
332;11645a57d3a1d507;Cassava;temporary;5539.834881320949;2016-01-01
333;11645a57d3a1d507;Cocoa;permanent;95.55108359133138;2016-01-01
334;11645a57d3a1d507;Corn;temporary;399.79360165118646;2016-01-01
335;11645a57d3a1d507;Livestock;pasture;61330.11078722835;2016-01-01
336;11645a57d3a1d507;Others;permanent;1317.4231166150664;2016-01-01
337;11645a57d3a1d507;Others;temporary;173.44582043343524;2016-01-01
338;11645a57d3a1d507;Palm oil;permanent;1455.830753353973;2016-01-01
339;f8e70145d73bd728;Beans;temporary;6.373020848077914;2016-01-01
340;f8e70145d73bd728;Cassava;temporary;1757.0175438596518;2016-01-01
341;f8e70145d73bd728;Cocoa;permanent;28.369312295379835;2016-01-01
342;f8e70145d73bd728;Corn;temporary;320.1144203494433;2016-01-01
343;f8e70145d73bd728;Livestock;pasture;19372.168060106473;2016-01-01
344;f8e70145d73bd728;Others;permanent;489.98555211558323;2016-01-01
345;f8e70145d73bd728;Others;temporary;13.102167182662555;2016-01-01
346;f8e70145d73bd728;Palm oil;permanent;16.0;2016-01-01
347;f8e70145d73bd728;Rice;temporary;4.316456768702874;2016-01-01
348;fa005e1ffef6032a;Beans;temporary;44.62146245811312;2016-01-01
349;fa005e1ffef6032a;Cassava;temporary;271.97420020639834;2016-01-01
350;fa005e1ffef6032a;Corn;temporary;27.42208462332306;2016-01-01
351;fa005e1ffef6032a;Livestock;pasture;4075.647339867981;2016-01-01
352;fa005e1ffef6032a;Others;permanent;142.82559339525272;2016-01-01
353;fa005e1ffef6032a;Others;temporary;9.066047471620196;2016-01-01
354;fae378a53734da72;Beans;temporary;507.21465428276576;2016-01-01
355;fae378a53734da72;Cassava;temporary;670.329205366357;2016-01-01
356;fae378a53734da72;Cocoa;permanent;452.0381836945297;2016-01-01
357;fae378a53734da72;Corn;temporary;1160.9174406604734;2016-01-01
358;fae378a53734da72;Livestock;pasture;87763.80412472141;2016-01-01
359;fae378a53734da72;Others;permanent;911.378740970072;2016-01-01
360;fae378a53734da72;Others;temporary;55.96800825593424;2016-01-01
361;fae378a53734da72;Rice;temporary;727.4107327141439;2016-01-01
362;fda49275fbf5caf6;Beans;temporary;340.4303405572757;2016-01-01
363;fda49275fbf5caf6;Cassava;temporary;1783.7358101135128;2016-01-01
364;fda49275fbf5caf6;Cocoa;permanent;20.185758513931887;2016-01-01
365;fda49275fbf5caf6;Corn;temporary;2212.234262125904;2016-01-01
366;fda49275fbf5caf6;Livestock;pasture;114715.35778184787;2016-01-01
367;fda49275fbf5caf6;Others;permanent;380.38390092879257;2016-01-01
368;fda49275fbf5caf6;Others;temporary;6.914344685242561;2016-01-01
369;fda49275fbf5caf6;Rice;temporary;659.7504749802247;2016-01-01
370;11b6622567f98f3b;Beans;temporary;163.36429308565516;2016-01-01
371;11b6622567f98f3b;Cassava;temporary;1217.8431372549012;2016-01-01
372;11b6622567f98f3b;Corn;temporary;0.0;2016-01-01
373;11b6622567f98f3b;Livestock;pasture;28924.68237724692;2016-01-01
374;11b6622567f98f3b;Others;permanent;302.78328173374535;2016-01-01
375;11b6622567f98f3b;Others;temporary;5.385964912280599;2016-01-01
376;11b6622567f98f3b;Palm oil;permanent;216.32261417821064;2016-01-01
377;11b6622567f98f3b;Rice;temporary;7.933161562754542;2016-01-01
378;13804a196311e1ba;Beans;temporary;120.21155830753361;2016-01-01
