;destinated_area;city_code;product;product_type;year
62;5.0;9ce50fa197613de1;Others;temporary;1997
63;0.0;c129d0cd5f1afd51;Sorghum;temporary;1997
64;0.0;b0e4b4b27117562a;Palm oil;permanent;1997
65;4200.0;a4d1e1ff1bc3b830;Palm oil;permanent;1997
66;3428.0;0ea136556d12fc16;Beans;temporary;1997
67;4000.0;ae345f007f327b22;Cassava;temporary;1997
68;2030.0;50a2afbdc678a65f;Others;permanent;1997
69;84234.79635;86d92d4b0a058014;Livestock;pasture;1997
70;100.0;051e9cc7d7636816;Cassava;temporary;1997
71;21000.0;50a2afbdc678a65f;Rice;temporary;1997
72;0.0;3cf541a13002d37b;Soy;temporary;1997
73;42.4;a7187a1b5b870cf4;Beans;temporary;1997
74;5000.0;7f076b180f941ec8;Rice;temporary;1997
75;150.0;07ed828db19fe8ca;Rice;temporary;1997
76;25000.0;7e56bd83460aabc7;Corn;temporary;1997
77;20913.69143;5e1e131ec84f4c87;Livestock;pasture;1997
78;6.024390243902439;c118b149223ba711;Beans;temporary;1997
79;80.0;5b3728d86ce29fd2;Beans;temporary;1997
80;0.0;6f911ef231b0efa7;Palm oil;permanent;1997
81;3932.77929;9d8776ac0a78d908;Livestock;pasture;1997
82;215.0;0307883b5d063703;Corn;temporary;1997
83;4.0;062ce4c17e84291e;Others;temporary;1997
84;6985.233682;437130e27b6165ec;Livestock;pasture;1997
85;0.0;0ea136556d12fc16;Palm oil;permanent;1997
86;0.0;fa005e1ffef6032a;Cocoa;permanent;1997
87;105.0;2ad055c7757d499d;Cocoa;permanent;1997
88;8.0;50a2afbdc678a65f;Others;temporary;1997
89;0.0;f3c2cc112eb0e6fe;Soy;temporary;1997
90;811.0;71975b563db10671;Others;permanent;1997
91;0.0;b4829f1e221d9778;Sorghum;temporary;1997
92;64.0;d0f5f5b9fcecb0d8;Others;permanent;1997
93;0.0;f39d21744916469c;Soy;temporary;1997
94;419.0;f39d21744916469c;Others;permanent;1997
95;125.0;f3c2cc112eb0e6fe;Others;permanent;1997
96;800.0;40abcc3eff7bcf73;Beans;temporary;1997
97;0.0;5214b514b5b440be;Palm oil;permanent;1997
98;130.0;1096f26c5a236d0b;Beans;temporary;1997
99;550.0;f3c2cc112eb0e6fe;Corn;temporary;1997
100;0.0;03e477d4ede00e89;Cocoa;permanent;1997
101;9000.0;d6f1f98b1745e004;Cassava;temporary;1997
102;0.0;df2cd1cbe849ebd0;Sorghum;temporary;1997
103;10.0;b4829f1e221d9778;Beans;temporary;1997
104;4000.0;ec84c1e86735dc9b;Beans;temporary;1997
105;400.0;13804a196311e1ba;Rice;temporary;1997
106;0.0;480b0f80325080af;Palm oil;permanent;1997
107;737.0;5b6072f8f6d37acc;Others;permanent;1997
108;650.0;5214b514b5b440be;Others;permanent;1997
109;355.0;1096f26c5a236d0b;Others;permanent;1997
110;1000.0;44d800c11a5f3bfa;Rice;temporary;1997
111;71.0;20e241460ce4140d;Others;permanent;1997
112;0.0;2631530645ac2ec8;Sorghum;temporary;1997
113;11349.62901;0307883b5d063703;Livestock;pasture;1997
114;1000.0;10973d6049af898b;Rice;temporary;1997
115;0.0;68f01d67ad163f32;Sorghum;temporary;1997
116;5.0;a1b03f0e4d79b4fe;Beans;temporary;1997
117;0.0;f39d21744916469c;Palm oil;permanent;1997
118;48.0;be8a37473dc63db0;Others;temporary;1997
119;170.0;bce36d2f8aa39d8b;Beans;temporary;1997
120;0.0;773cbe24d8fc9fea;Cocoa;permanent;1997
121;0.0;5e7093a1cd2a8779;Sorghum;temporary;1997
122;0.0;062ce4c17e84291e;Cocoa;permanent;1997
123;240.0;03e477d4ede00e89;Others;temporary;1997
124;3450.0;7f076b180f941ec8;Others;temporary;1997
125;200.0;72b65b337fc5302a;Rice;temporary;1997
126;1826.5625;40abcc3eff7bcf73;Palm oil;permanent;1997
127;115.0;074590cfc1c41ebf;Others;temporary;1997
128;269.0;164c8953d3af2bbe;Beans;temporary;1997
129;0.0;85adcb13676b6172;Soy;temporary;1997
130;202.0;1bd7145ed1da044a;Others;temporary;1997
131;4000.0;8ef25b4985bc557a;Rice;temporary;1997
132;0.0;8a4ab531676691da;Sorghum;temporary;1997
133;13795.47913;85adcb13676b6172;Livestock;pasture;1997
134;1500.0;11645a57d3a1d507;Beans;temporary;1997
135;1250.0;d6ffd6d7dfe22d57;Corn;temporary;1997
136;75.0;5214b514b5b440be;Others;temporary;1997
137;180.0;74d75dde6dc4a5ec;Beans;temporary;1997
138;2045.0;be4424aa54f8d2ae;Corn;temporary;1997
139;0.0;86d92d4b0a058014;Cocoa;permanent;1997
140;0.0;86d92d4b0a058014;Others;temporary;1997
141;0.0;a245de687a867003;Palm oil;permanent;1997
142;850.0;5b3728d86ce29fd2;Cassava;temporary;1997
143;17074.0;be4424aa54f8d2ae;Palm oil;permanent;1997
144;300.0;8910840651ee3971;Cassava;temporary;1997
145;0.0;d6f1f98b1745e004;Sorghum;temporary;1997
146;35.0;351174f21316c2f0;Rice;temporary;1997
147;700.0;07bba1a59af78f2d;Corn;temporary;1997
148;400.0;13804a196311e1ba;Cassava;temporary;1997
149;1574.0;351bc0cbcce79ec9;Others;permanent;1997
150;1300.0;07ed828db19fe8ca;Cassava;temporary;1997
151;3268.7631578947367;ba23b66825fc1c91;Cassava;temporary;1997
152;2.0;2ad055c7757d499d;Others;temporary;1997
153;5500.0;6f911ef231b0efa7;Corn;temporary;1997
154;15000.0;eac302b92f87d9ca;Corn;temporary;1997
155;5.0;a51be58f39d1d625;Rice;temporary;1997
156;104.0;df19203419d2ea64;Rice;temporary;1997
157;12.11111111111111;be4424aa54f8d2ae;Cocoa;permanent;1997
158;1500.0;878bd5338ba55697;Corn;temporary;1997
159;570.0;18fb5197aa553b9c;Cassava;temporary;1997
160;42.4;20e241460ce4140d;Beans;temporary;1997
161;650.0;cdc89121a4b9478b;Cassava;temporary;1997
162;226394.7959;d6f1f98b1745e004;Livestock;pasture;1997
163;0.0;66fdcb391ed58d3d;Sorghum;temporary;1997
164;360.0;df19203419d2ea64;Corn;temporary;1997
165;600.0;41e0f8ccfe523e0d;Rice;temporary;1997
166;0.0;8ef25b4985bc557a;Palm oil;permanent;1997
167;0.0;6a7b8c3ab2bc6c38;Palm oil;permanent;1997
168;0.0;6471ede39ca61b39;Sorghum;temporary;1997
169;1000.0;617532f74ef8ed73;Rice;temporary;1997
170;458.0;6f911ef231b0efa7;Others;permanent;1997
171;42.4;773cbe24d8fc9fea;Cassava;temporary;1997
172;960.0;50a2afbdc678a65f;Cocoa;permanent;1997
173;8844.0;878bd5338ba55697;Others;permanent;1997
174;1461.0;8e0eb10270d768f8;Others;permanent;1997
175;3000.0;1bd7145ed1da044a;Rice;temporary;1997
176;200.0;f8e70145d73bd728;Corn;temporary;1997
177;18808.23444;03e477d4ede00e89;Livestock;pasture;1997
178;0.0;a454a6655aaaaaed;Sorghum;temporary;1997
179;500.0;205ccde9be499e17;Corn;temporary;1997
180;640.0;d6f1f98b1745e004;Beans;temporary;1997
181;526.0;77c880feff17c521;Others;permanent;1997
182;0.0;7926ffd2861f8dbc;Palm oil;permanent;1997
183;635.0;5e7093a1cd2a8779;Others;permanent;1997
184;49003.51935;11645a57d3a1d507;Livestock;pasture;1997
185;69.0;ba4547c678a9a2e6;Others;temporary;1997
186;47115.03974;f4612b8b5a8223b5;Livestock;pasture;1997
187;1500.0;617532f74ef8ed73;Cassava;temporary;1997
188;0.0;a18af8fbae254d86;Palm oil;permanent;1997
189;0.0;56aa50429893f5ca;Cocoa;permanent;1997
190;167.0;4de42e351006a2ae;Beans;temporary;1997
191;7271.746297;9bd4f108a319de42;Livestock;pasture;1997
192;125966.8528;b0e4b4b27117562a;Livestock;pasture;1997
193;0.0;d42d0e216f57b2ae;Others;temporary;1997
194;83246.94728;783dbed4df67af9f;Livestock;pasture;1997
195;7.0;85adcb13676b6172;Rice;temporary;1997
196;450.0;782568ced6ad8838;Cassava;temporary;1997
197;0.0;a51be58f39d1d625;Palm oil;permanent;1997
198;50.0;5b3728d86ce29fd2;Corn;temporary;1997
199;26.0;773cbe24d8fc9fea;Others;permanent;1997
200;0.0;de1994d393ef525a;Palm oil;permanent;1997
201;2834.0886075949365;20589298110cd872;Rice;temporary;1997
202;1150.0;ad622472210b0b57;Corn;temporary;1997
203;178877.8824;de1994d393ef525a;Livestock;pasture;1997
204;30.0;f8e70145d73bd728;Rice;temporary;1997
205;0.0;f3c2cc112eb0e6fe;Palm oil;permanent;1997
206;17446.51616;2ad055c7757d499d;Livestock;pasture;1997
207;3000.0;fae378a53734da72;Rice;temporary;1997
208;0.0;ba23b66825fc1c91;Sorghum;temporary;1997
209;0.0;a7187a1b5b870cf4;Cocoa;permanent;1997
210;0.0;051e9cc7d7636816;Others;temporary;1997
211;281158.8949;480b0f80325080af;Livestock;pasture;1997
212;0.0;09791645137aa877;Soy;temporary;1997
213;6.0;8e0eb10270d768f8;Others;temporary;1997
214;1200.0;783dbed4df67af9f;Rice;temporary;1997
215;67412.70653;1096f26c5a236d0b;Livestock;pasture;1997
216;45.0;351bc0cbcce79ec9;Others;temporary;1997
217;3150.0;164c8953d3af2bbe;Rice;temporary;1997
218;12.11111111111111;c45d8ddba643c0d7;Cocoa;permanent;1997
219;27.0;062ce4c17e84291e;Others;permanent;1997
220;78.0;857b720c7c979ae1;Others;permanent;1997
221;0.0;f4612b8b5a8223b5;Sorghum;temporary;1997
222;55.0;ab984377b2dc0284;Beans;temporary;1997
223;250.0;a4d1e1ff1bc3b830;Beans;temporary;1997
224;0.0;41e0f8ccfe523e0d;Sorghum;temporary;1997
225;0.0;11645a57d3a1d507;Soy;temporary;1997
226;0.0;0dcbfaab30eb40c1;Soy;temporary;1997
227;575.0;72b65b337fc5302a;Palm oil;permanent;1997
228;223.0;9d8776ac0a78d908;Others;permanent;1997
229;0.0;50a2afbdc678a65f;Palm oil;permanent;1997
230;1780.0;18fb5197aa553b9c;Rice;temporary;1997
231;42801.88674;72b65b337fc5302a;Livestock;pasture;1997
232;7.5;ec84c1e86735dc9b;Soy;temporary;1997
233;179.0;66fdcb391ed58d3d;Others;permanent;1997
234;0.0;0307883b5d063703;Sorghum;temporary;1997
235;0.0;2a6b10e6e68be90e;Palm oil;permanent;1997
236;69741.89017;5e7093a1cd2a8779;Livestock;pasture;1997
237;135.0;fae378a53734da72;Cocoa;permanent;1997
238;411.0;7926ffd2861f8dbc;Cocoa;permanent;1997
239;500.0;746cc42bfb8f6b62;Corn;temporary;1997
240;1980.0;64a227aa24370b17;Cassava;temporary;1997
241;173602.1576;074590cfc1c41ebf;Livestock;pasture;1997
242;971.0;3fdbc27a4bed0deb;Others;permanent;1997
243;100.0;11645a57d3a1d507;Cocoa;permanent;1997
244;690.0;77c880feff17c521;Beans;temporary;1997
245;1910.0;ba4547c678a9a2e6;Cassava;temporary;1997
246;0.0;d6f1f98b1745e004;Soy;temporary;1997
247;200.0;505ceb6546aa8435;Cassava;temporary;1997
248;4826.841968;cf96db4cc35ea025;Livestock;pasture;1997
249;63459.43032;18e37d24ff8517ef;Livestock;pasture;1997
250;800.0;1096f26c5a236d0b;Corn;temporary;1997
251;1500.0;5e1e131ec84f4c87;Cassava;temporary;1997
252;2400.0;b0e4b4b27117562a;Corn;temporary;1997
253;100.0;41e0f8ccfe523e0d;Palm oil;permanent;1997
254;52.0;13804a196311e1ba;Cocoa;permanent;1997
255;0.0;b73e63cd3a2904c9;Sorghum;temporary;1997
256;1200.0;a454a6655aaaaaed;Cassava;temporary;1997
257;0.0;07bba1a59af78f2d;Sorghum;temporary;1997
258;12.11111111111111;cb23149538de1c42;Cocoa;permanent;1997
259;0.0;f3c2cc112eb0e6fe;Sorghum;temporary;1997
260;361.0;9bc907eeb9e3fc52;Cassava;temporary;1997
261;1640.0;ae345f007f327b22;Cocoa;permanent;1997
262;31.0;9bd4f108a319de42;Beans;temporary;1997
263;80.0;c118b149223ba711;Rice;temporary;1997
264;120.0;ba4547c678a9a2e6;Beans;temporary;1997
265;10000.0;a51be58f39d1d625;Cassava;temporary;1997
266;0.0;f4612b8b5a8223b5;Cocoa;permanent;1997
267;0.0;f4612b8b5a8223b5;Soy;temporary;1997
268;246176.7869;7f076b180f941ec8;Livestock;pasture;1997
269;0.0;5b3728d86ce29fd2;Cocoa;permanent;1997
270;1203.0;ba4547c678a9a2e6;Others;permanent;1997
271;2300.0;72b65b337fc5302a;Cassava;temporary;1997
272;3.2857142857142856;cf96db4cc35ea025;Rice;temporary;1997
273;351.66226912928755;782568ced6ad8838;Soy;temporary;1997
274;300.0;de1994d393ef525a;Others;permanent;1997
275;0.0;ba4547c678a9a2e6;Soy;temporary;1997
276;15000.0;cdc89121a4b9478b;Rice;temporary;1997
277;0.0;764cd56389d50070;Sorghum;temporary;1997
278;0.0;9bd4f108a319de42;Sorghum;temporary;1997
279;50.0;351174f21316c2f0;Cocoa;permanent;1997
280;0.0;ae345f007f327b22;Soy;temporary;1997
281;1440.0;2a6b10e6e68be90e;Beans;temporary;1997
282;947.0;588162e9cdf5d66d;Others;permanent;1997
283;215.0;07ed828db19fe8ca;Beans;temporary;1997
284;0.0;878bd5338ba55697;Sorghum;temporary;1997
285;1060.338508;4de42e351006a2ae;Livestock;pasture;1997
286;2000.0;8ef25b4985bc557a;Cassava;temporary;1997
287;0.0;d0f5f5b9fcecb0d8;Soy;temporary;1997
288;500.0;47564ef7b8c69829;Beans;temporary;1997
289;95.0;351174f21316c2f0;Corn;temporary;1997
290;3746.0;be8a37473dc63db0;Others;permanent;1997
291;9000.0;40abcc3eff7bcf73;Corn;temporary;1997
292;8013.837037;df19203419d2ea64;Livestock;pasture;1997
293;7020.0;0ea136556d12fc16;Cassava;temporary;1997
294;125.0;164c8953d3af2bbe;Others;temporary;1997
295;1200.0;960b4f2c94a2fb2c;Cassava;temporary;1997
296;5000.0;588162e9cdf5d66d;Cassava;temporary;1997
297;4.0;09791645137aa877;Beans;temporary;1997
298;250.0;abcadd700f8948e3;Corn;temporary;1997
299;117935.8536;be8a37473dc63db0;Livestock;pasture;1997
300;700.0;4b530007d167bd54;Cassava;temporary;1997
301;0.0;8910840651ee3971;Palm oil;permanent;1997
302;0.0;807c5037e6993f2c;Palm oil;permanent;1997
303;250.0;03e477d4ede00e89;Beans;temporary;1997
304;3100.0;ec84c1e86735dc9b;Cassava;temporary;1997
305;0.0;8e0eb10270d768f8;Palm oil;permanent;1997
306;1200.0;3cf541a13002d37b;Rice;temporary;1997
307;833.6885245901642;be4424aa54f8d2ae;Soy;temporary;1997
308;600.0;47564ef7b8c69829;Rice;temporary;1997
309;1400.0;8a4ab531676691da;Cassava;temporary;1997
310;200.0;a18af8fbae254d86;Cassava;temporary;1997
311;7500.0;18e37d24ff8517ef;Rice;temporary;1997
312;57672.26645;13804a196311e1ba;Livestock;pasture;1997
313;300.0;5b6072f8f6d37acc;Soy;temporary;1997
314;0.0;164c8953d3af2bbe;Soy;temporary;1997
315;1400.0;764cd56389d50070;Corn;temporary;1997
316;1400.0;5e1e131ec84f4c87;Beans;temporary;1997
317;0.0;7b95e27ce402e6e5;Soy;temporary;1997
318;325.0;8e0eb10270d768f8;Soy;temporary;1997
319;11441.04272;617532f74ef8ed73;Livestock;pasture;1997
320;0.0;71975b563db10671;Soy;temporary;1997
321;0.0;764cd56389d50070;Soy;temporary;1997
322;5.0;56aa50429893f5ca;Others;temporary;1997
323;0.0;66fdcb391ed58d3d;Others;temporary;1997
324;11.0;a1b03f0e4d79b4fe;Others;temporary;1997
325;6606.835143;fa005e1ffef6032a;Livestock;pasture;1997
326;350.0;e635f6b0f8a98808;Rice;temporary;1997
327;500.0;5e1e131ec84f4c87;Corn;temporary;1997
328;60.0;70a4c62beba3c168;Beans;temporary;1997
329;25.0;ec84c1e86735dc9b;Rice;temporary;1997
330;800.0;41e0f8ccfe523e0d;Corn;temporary;1997
331;0.0;f67358b81451a8d1;Palm oil;permanent;1997
332;0.0;2ad055c7757d499d;Sorghum;temporary;1997
333;0.0;1096f26c5a236d0b;Soy;temporary;1997
334;0.0;6a7b8c3ab2bc6c38;Soy;temporary;1997
335;14160.0;878bd5338ba55697;Cocoa;permanent;1997
336;1688.0;878bd5338ba55697;Others;temporary;1997
337;530.0;18fb5197aa553b9c;Corn;temporary;1997
338;0.0;ab984377b2dc0284;Soy;temporary;1997
339;150.0;205ccde9be499e17;Beans;temporary;1997
340;745.0;7926ffd2861f8dbc;Others;permanent;1997
341;0.3092783505154699;a245de687a867003;Rice;temporary;1997
342;0.0;ad622472210b0b57;Soy;temporary;1997
343;225.0;f1fd357c5adaa8dc;Beans;temporary;1997
344;0.0;8e0eb10270d768f8;Sorghum;temporary;1997
345;80.0;f67358b81451a8d1;Rice;temporary;1997
346;0.0;20e241460ce4140d;Palm oil;permanent;1997
347;0.0;ae345f007f327b22;Sorghum;temporary;1997
348;310.0;351174f21316c2f0;Cassava;temporary;1997
349;300.0;07bba1a59af78f2d;Palm oil;permanent;1997
350;350.0;2a6b10e6e68be90e;Cassava;temporary;1997
351;10000.0;7926ffd2861f8dbc;Corn;temporary;1997
352;5.0;6cce2bf873870afc;Others;temporary;1997
353;0.0;0307883b5d063703;Cocoa;permanent;1997
354;1200.0;70a4c62beba3c168;Corn;temporary;1997
355;141.0;d42d0e216f57b2ae;Others;permanent;1997
356;4584.2714285714355;6f911ef231b0efa7;Soy;temporary;1997
357;0.0;857b720c7c979ae1;Others;temporary;1997
358;0.0;20589298110cd872;Others;temporary;1997
359;0.0;8ca7766621b0ffe9;Sorghum;temporary;1997
360;5.0;fa005e1ffef6032a;Others;temporary;1997
361;0.0;878bd5338ba55697;Palm oil;permanent;1997
362;14.0;f39d21744916469c;Others;temporary;1997
363;2880.0;5b6072f8f6d37acc;Corn;temporary;1997
364;10.0;505ceb6546aa8435;Beans;temporary;1997
365;450.0;351bc0cbcce79ec9;Cassava;temporary;1997
366;44.0;617532f74ef8ed73;Others;temporary;1997
367;600.0;03e477d4ede00e89;Cassava;temporary;1997
368;540.0;f39d21744916469c;Cassava;temporary;1997
369;1295.0;351bc0cbcce79ec9;Beans;temporary;1997
370;500.0;18e37d24ff8517ef;Cassava;temporary;1997
371;2786.0;80e8ffb027590a74;Others;permanent;1997
372;0.0;d6ffd6d7dfe22d57;Soy;temporary;1997
373;120.0;fa005e1ffef6032a;Cassava;temporary;1997
374;42.4;20589298110cd872;Beans;temporary;1997
375;3500.0;f39d21744916469c;Rice;temporary;1997
376;14000.0;ae345f007f327b22;Rice;temporary;1997
377;2963.0;164c8953d3af2bbe;Cocoa;permanent;1997
378;217.0;6471ede39ca61b39;Others;permanent;1997
379;225.0;0ea136556d12fc16;Others;temporary;1997
380;30.0;d0f5f5b9fcecb0d8;Others;temporary;1997
381;67.0;5b6072f8f6d37acc;Others;temporary;1997
382;78.0;60982e0f7928740a;Others;temporary;1997
383;250.0;c45d8ddba643c0d7;Palm oil;permanent;1997
384;0.0;114487007645c940;Others;temporary;1997
385;89.0;7b95e27ce402e6e5;Others;permanent;1997
386;1200.0;902f3a9003f7e637;Rice;temporary;1997
387;0.0;6f911ef231b0efa7;Sorghum;temporary;1997
388;0.0;47564ef7b8c69829;Soy;temporary;1997
389;1750.0;51db62cb09adc2e8;Rice;temporary;1997
390;13000.0;b73e63cd3a2904c9;Cassava;temporary;1997
391;0.0;9ce50fa197613de1;Soy;temporary;1997
392;2348.484966;8683715784c40f0f;Livestock;pasture;1997
393;9.0;85adcb13676b6172;Beans;temporary;1997
394;160.0;f67358b81451a8d1;Beans;temporary;1997
395;900.0;51db62cb09adc2e8;Cassava;temporary;1997
396;1200.0;841ef18dcb3dbc3e;Cassava;temporary;1997
397;1050.0;2631530645ac2ec8;Others;permanent;1997
398;160.0;f67358b81451a8d1;Corn;temporary;1997
399;700.0;f1fd357c5adaa8dc;Corn;temporary;1997
400;456.0;4de42e351006a2ae;Rice;temporary;1997
401;4.0;c118b149223ba711;Others;temporary;1997
402;4.0;051e9cc7d7636816;Others;permanent;1997
403;0.0;855f882ce507aba5;Soy;temporary;1997
404;20.0;c118b149223ba711;Others;permanent;1997
405;2000.0;480b0f80325080af;Cassava;temporary;1997
406;16.0;437130e27b6165ec;Others;temporary;1997
407;796.0;47564ef7b8c69829;Others;permanent;1997
408;50.0;1bd7145ed1da044a;Soy;temporary;1997
409;800.0;3cf541a13002d37b;Corn;temporary;1997
410;0.0;18e37d24ff8517ef;Sorghum;temporary;1997
411;0.0;114487007645c940;Palm oil;permanent;1997
412;0.0;f1fd357c5adaa8dc;Soy;temporary;1997
413;80.0;abcadd700f8948e3;Rice;temporary;1997
414;7.0;7926ffd2861f8dbc;Others;temporary;1997
415;0.0;c118b149223ba711;Soy;temporary;1997
416;2500.0;df2cd1cbe849ebd0;Palm oil;permanent;1997
417;570.0;074590cfc1c41ebf;Beans;temporary;1997
418;1800.0;74d75dde6dc4a5ec;Corn;temporary;1997
419;2500.0;960b4f2c94a2fb2c;Palm oil;permanent;1997
420;10.0;a51be58f39d1d625;Cocoa;permanent;1997
421;3500.0;8a4ab531676691da;Others;temporary;1997
422;383.0;960b4f2c94a2fb2c;Others;permanent;1997
423;2224.391483;d0f5f5b9fcecb0d8;Livestock;pasture;1997
424;150.0;c118b149223ba711;Cassava;temporary;1997
425;200.0;11645a57d3a1d507;Rice;temporary;1997
426;0.0;783dbed4df67af9f;Sorghum;temporary;1997
427;159546.9431;351bc0cbcce79ec9;Livestock;pasture;1997
428;20.0;74d75dde6dc4a5ec;Cocoa;permanent;1997
429;0.0;114487007645c940;Cocoa;permanent;1997
430;0.0;6a7b8c3ab2bc6c38;Sorghum;temporary;1997
431;300.0;783dbed4df67af9f;Corn;temporary;1997
432;68.0;11645a57d3a1d507;Others;temporary;1997
433;0.0;062ce4c17e84291e;Soy;temporary;1997
434;182437.7195;ae345f007f327b22;Livestock;pasture;1997
435;1057.0;41e0f8ccfe523e0d;Others;permanent;1997
436;8485.379662;a18af8fbae254d86;Livestock;pasture;1997
437;42.4;773cbe24d8fc9fea;Beans;temporary;1997
438;0.0;5214b514b5b440be;Sorghum;temporary;1997
439;230.0;93656feaf53efbef;Cassava;temporary;1997
440;0.0;3fdbc27a4bed0deb;Palm oil;permanent;1997
441;0.0;cb23149538de1c42;Palm oil;permanent;1997
442;0.0;0307883b5d063703;Soy;temporary;1997
443;0.0;764cd56389d50070;Palm oil;permanent;1997
444;2970.0;fda49275fbf5caf6;Cassava;temporary;1997
445;2000.0;2ad055c7757d499d;Palm oil;permanent;1997
446;0.0;a7187a1b5b870cf4;Sorghum;temporary;1997
447;370.0;ab984377b2dc0284;Rice;temporary;1997
448;412.0;a4d1e1ff1bc3b830;Others;permanent;1997
449;76.0;d0f5f5b9fcecb0d8;Rice;temporary;1997
450;50.0;20e241460ce4140d;Corn;temporary;1997
451;20.0;f3c2cc112eb0e6fe;Rice;temporary;1997
452;0.0;c0019c9a4b4819f2;Soy;temporary;1997
453;313.0;807c5037e6993f2c;Others;permanent;1997
454;2000.0;be4424aa54f8d2ae;Cassava;temporary;1997
455;250.0;93656feaf53efbef;Corn;temporary;1997
456;1288.0;71975b563db10671;Beans;temporary;1997
457;55.0;9bd4f108a319de42;Others;permanent;1997
458;0.0;4de42e351006a2ae;Soy;temporary;1997
459;127.21052631578948;07bba1a59af78f2d;Cocoa;permanent;1997
460;280.0;f4612b8b5a8223b5;Cassava;temporary;1997
461;20.0;617532f74ef8ed73;Beans;temporary;1997
462;90.0;c0019c9a4b4819f2;Corn;temporary;1997
463;0.0;47564ef7b8c69829;Palm oil;permanent;1997
464;3200.0;205ccde9be499e17;Cocoa;permanent;1997
465;0.0;56aa50429893f5ca;Palm oil;permanent;1997
466;0.0;07ed828db19fe8ca;Soy;temporary;1997
467;30.0;807c5037e6993f2c;Soy;temporary;1997
468;2800.0;7b95e27ce402e6e5;Rice;temporary;1997
469;2200.0;eac302b92f87d9ca;Beans;temporary;1997
470;235.0;0307883b5d063703;Cassava;temporary;1997
471;0.0;a18af8fbae254d86;Soy;temporary;1997
